id,name,slug,logoUrl,coverUrl,description,province,city,type,websiteUrl,admissionUrl,ranking,establishedYear,phone,email,isFeatured,isActive,createdAt,updatedAt,isHecRecognized
clx764e113f65e140d43142,COMSATS University,comsats-university,,,,Islamabad,Islamabad,PUBLIC,https://www.comsats.edu.pk,https://admissions.comsats.edu.pk,,,,,TRUE,TRUE,06:48.9,27:07.5,TRUE
clx76a0336c724c8e004e42,"Isra University, Islamabad",isra-university-islamabad,,,,Islamabad,Islamabad,PRIVATE,https://isra.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7707a3f35468c1a64f6d,"Shah Abdul Latif University, Khairpur",shah-abdul-latif-university-khairpur,,,,Sindh,Khairpur,PUBLIC,https://salu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx77769a512cb0d30c33e8,"University of Engineering and Technology Peshawar, Jalozai Campus",university-of-engineering-and-technology-peshawar-jalozai-campus,,,,Khyber Pakhtunkhwa,Jalozai,PUBLIC,,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx778f5b2c01e3b9752f01,"Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology, Islamabad Campus",shaheed-zulfiqar-ali-bhutto-institute-of-science-and-technology-islamabad-campus,,,,Islamabad,Islamabad,PRIVATE,https://szabist.edu.pk,https://admissions.szabist.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx77b095f9e45eb46f894a,"King Edward Medical University (KEMU), Lahore",king-edward-medical-university-kemu-lahore,,,,Punjab,Lahore,PUBLIC,https://kemu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx77f44a75f3c9b4d77d1a,"National University of Modern Languages, Islamabad",national-university-of-modern-languages-islamabad,,,,Islamabad,Islamabad,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx780593fd1a0c31a4ee7f,Sarhad University of Science and Information Technology,sarhad-university-of-science-and-information-technology,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://suit.edu.pk,https://suit.edu.pk/admissions,,,,,FALSE,TRUE,07:00.0,07:00.0,TRUE
clx780a29d79cbe80380378,"Pir Mehr Ali Shah Arid Agriculture University, Rawalpindi",pir-mehr-ali-shah-arid-agriculture-university-rawalpindi,,,,Punjab,Rawalpindi,PUBLIC,https://uaar.edu.pk,https://admissions.uaar.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx78160ddebf7bdb042ba3,"Isra University, Hyderabad",isra-university-hyderabad,,,,Sindh,Hyderabad,PRIVATE,https://isra.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx78240dc4fd0975b51e6a,"Rawalpindi Medical University, Rawalpindi",rawalpindi-medical-university-rawalpindi,,,,Punjab,Rawalpindi,PUBLIC,,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx78b6c8b6837c3a0d2021,Begum Nusrat Bhutto Women University,begum-nusrat-bhutto-women-university,,,,Sindh,Karachi,PUBLIC,https://bnbwu.edu.pk,NULL,,,,,FALSE,TRUE,07:50.2,07:50.2,TRUE
clx78d17d3dd23dfb1a856d,University of Lahore,university-of-lahore,,,,Punjab,Lahore,PRIVATE,https://uol.edu.pk,https://admissions.uol.edu.pk,,,,,FALSE,TRUE,07:13.8,07:13.8,TRUE
clx7941e077dcde552ac3eb,"Shaheed Benazir Bhutto University, Benazirabad",shaheed-benazir-bhutto-university-benazirabad,,,,Sindh,Benazirabad,PUBLIC,https://sbbusba.edu.pk,NULL,,,,,FALSE,TRUE,07:47.6,07:47.6,TRUE
clx79dc7449a08508034b41,"Iqra University, Karachi",iqra-university-karachi,,,,Sindh,Karachi,PRIVATE,https://iqra.edu.pk,https://admissions.iqra.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7a9433a9947d6fd6470b,"NFC Institute of Engineering & Technology (IEFR), Faisalabad",nfc-institute-of-engineering-technology-iefr-faisalabad,,,,Punjab,Faisalabad,PUBLIC,https://nfciet.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7abf7fb6f9524b6f9126,Qalandar Shahbaz University of Modern Sciences,qalandar-shahbaz-university-of-modern-sciences,,,,Sindh,Karachi,PRIVATE,NULL,NULL,,,,,FALSE,TRUE,07:43.8,07:43.8,TRUE
clx7b0b0db4692348007ea2,"National University of Modern Languages (NUML), Peshawar Campus",national-university-of-modern-languages-numl-peshawar-campus,,,,Khyber Pakhtunkhwa,Peshawar,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7b792205d309204ff0e8,Nazeer Hussain University,nazeer-hussain-university,,,,Sindh,Karachi,PRIVATE,https://nhu.edu.pk,NULL,,,,,FALSE,TRUE,07:42.8,07:42.8,TRUE
clx7c327ab7270b34f2e5bd,Liaquat University of Medical and Health Sciences,liaquat-university-of-medical-and-health-sciences,,,,Sindh,Karachi,PUBLIC,https://lumhs.edu.pk,https://lumhs.edu.pk/admission,,,,,FALSE,TRUE,07:46.7,07:46.7,TRUE
clx7c50af1ba751233df2c7,Multan University of Science & Technology,multan-university-of-science-technology,,,,Punjab,Multan,PRIVATE,https://must.edu.pk,NULL,,,,,FALSE,TRUE,07:28.4,07:28.4,TRUE
clx7c8aa4471cdcce6a7199,Muslim Youth University,muslim-youth-university,,,,Islamabad,Islamabad,PRIVATE,https://myu.edu.pk,NULL,,,,,FALSE,TRUE,06:52.5,06:52.5,TRUE
clx7c8b21ec9e74f7b3c6dd,Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,shaheed-zulfiqar-ali-bhutto-institute-of-science-and-technology,,,,Sindh,Karachi,PRIVATE,https://szabist.edu.pk,https://szabist.edu.pk/admissions,,,,,FALSE,TRUE,07:37.7,07:37.7,TRUE
clx7cf43f1de35ca71aa139,"Muhammad Nawaz Shareef University of Agriculture, Multan",muhammad-nawaz-shareef-university-of-agriculture-multan,,,,Punjab,Multan,PUBLIC,https://mnsuam.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7d17b96901d1314ab9cb,"University of Sindh, Jamshoro",university-of-sindh-jamshoro,,,,Sindh,Jamshoro,PUBLIC,https://usindh.edu.pk,https://admissions.usindh.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7d79196fb87a3e42e61a,Pak-Austria Fachhochschule: Institute of Applied Sciences and Technology,pak-austria-fachhochschule-institute-of-applied-sciences-and-technology,,,,Khyber Pakhtunkhwa,Peshawar,PUBLIC,https://paf-iast.edu.pk,NULL,,,,,FALSE,TRUE,07:05.0,07:05.0,TRUE
clx7dc81b103a8cf1ecff98,"University of Agriculture Faisalabad (UAF), Depalpur",university-of-agriculture-faisalabad-uaf-depalpur,,,,Punjab,"Depalpur, Okara",PUBLIC,https://uaf.edu.pk,https://admissions.uaf.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx7df5246f490857da6c81,"Government College University, Faisalabad",government-college-university-faisalabad,,,,Punjab,Faisalabad,PUBLIC,https://gcuf.edu.pk,https://gcuf.edu.pk/admission,,,,,FALSE,TRUE,07:21.4,07:21.4,TRUE
clx7facfc775b1a552424cd,"Shaheed Benazir Bhutto University, Sheringal",shaheed-benazir-bhutto-university-sheringal,,,,Khyber Pakhtunkhwa,Upper Dir,PUBLIC,https://sbbu.edu.pk,NULL,,,,,FALSE,TRUE,07:06.7,07:06.7,TRUE
clx7fd079b21cbfdca800b1,Pakistan Institute of Development Economics,pakistan-institute-of-development-economics,,,,Islamabad,Islamabad,PUBLIC,https://pide.org.pk,https://pide.org.pk/pids,,,,,FALSE,TRUE,06:53.1,06:53.1,TRUE
clx7febe98300166e4e62ea,Bahauddin Zakariya University,bahauddin-zakariya-university,,,,Punjab,Lahore,PUBLIC,https://bzu.edu.pk,https://bzu.edu.pk/admission,,,,,FALSE,TRUE,07:27.0,07:27.0,TRUE
clx80244ce943a48ab57586,"Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology, Dubai Campus",shaheed-zulfiqar-ali-bhutto-institute-of-science-and-technology-dubai-campus,,,,International (Overseas Campus),Dubai,PRIVATE,https://szabist.edu.pk,https://admissions.szabist.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx803487ed0cfdb1e0858c,University of Azad Jammu and Kashmir,university-of-azad-jammu-and-kashmir,,,,Azad Kashmir,Muzaffarabad,PUBLIC,https://ajku.edu.pk,https://ajku.edu.pk/admission,,,,,FALSE,TRUE,07:52.9,07:52.9,TRUE
clx803ebf64dc10225f9f8f,"Shaheed Benazir Bhutto City University, Karachi",shaheed-benazir-bhutto-city-university-karachi,,,,Sindh,Karachi,PRIVATE,https://sbbcu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx80ebfa2633894251218d,University of Poonch,university-of-poonch,,,,Azad Kashmir,Rawalakot,PUBLIC,https://upr.edu.pk,NULL,,,,,FALSE,TRUE,07:53.2,07:53.2,TRUE
clx816def934d1dc56017b1,"Preston University, Islamabad",preston-university-islamabad,,,,Islamabad,Islamabad,PRIVATE,https://preston.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx820253209ed90dd3a927,Abdul Wali Khan University Mardan,abdul-wali-khan-university-mardan,,,,Khyber Pakhtunkhwa,Mardan,PUBLIC,https://awkum.edu.pk,https://admissions.awkum.edu.pk,,,,,FALSE,TRUE,07:05.7,07:05.7,TRUE
clx830b3cbc5bcdc48da8b1,Capital University of Science & Technology,capital-university-of-science-technology,,,,Islamabad,Islamabad,PRIVATE,https://www.cust.edu.pk,https://admissions.cust.edu.pk,,,,,FALSE,TRUE,06:47.0,06:47.0,TRUE
clx836bcb39d00a1e996352,"University of Balochistan, Pishin Campus",university-of-balochistan-pishin-campus,,,,Balochistan,Pishin,PUBLIC,https://uob.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx83aa4e47ece29d17fdf4,"COMSATS University Islamabad (CUI), Lahore",comsats-university-islamabad-cui-lahore,,,,Punjab,Lahore,PUBLIC,https://comsats.edu.pk,https://admissions.comsats.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx844d782e0f002464cb0e,"Riphah International University, Islamabad",riphah-international-university-islamabad,,,,Islamabad,Islamabad,PRIVATE,https://riphah.edu.pk,https://admission.riphah.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx844f3fe77319ad3411f2,"Mirpur University of Science and Technology, (MUST) Mirpur",mirpur-university-of-science-and-technology-must-mirpur,,,,Azad Kashmir,Mirpur AJK,PUBLIC,https://must.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx84bc9e78f1bc9df1d55b,"National University of Science & Technology (NUST), Quetta",national-university-of-science-technology-nust-quetta,,,,Balochistan,Quetta,PUBLIC,https://nust.edu.pk,https://ugadmissions.nust.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8533130c99b940927ba3,University of Veterinary & Animal Science,university-of-veterinary-animal-science,,,,Khyber Pakhtunkhwa,Peshawar,PUBLIC,NULL,NULL,,,,,FALSE,TRUE,07:04.4,07:04.4,TRUE
clx85557813f142f2acfa50,"International Islamic University, Islamabad",international-islamic-university-islamabad,,,,Islamabad,Islamabad,PUBLIC,https://www.iiu.edu.pk,https://try.iiu.edu.pk,,,,,FALSE,TRUE,06:48.4,06:48.4,TRUE
clx8556b86896948f566c59,"Greenwich University, Karachi",greenwich-university-karachi,,,,Sindh,Karachi,PRIVATE,https://greenwich.edu.pk,NULL,,,,,FALSE,TRUE,07:38.2,07:38.2,TRUE
clx862b45fbf9857e77ff90,"Aror University of Art, Architecture, Design & Heritage",aror-university-of-art-architecture-design-heritage,,,,Sindh,Karachi,PUBLIC,NULL,NULL,,,,,FALSE,TRUE,07:50.0,07:50.0,TRUE
clx86edde526796ef5a4055,Allama Iqbal Open University,allama-iqbal-open-university,,,,Islamabad,Islamabad,PUBLIC,https://www.aiou.edu.pk,https://www.aiou.edu.pk/AdmissionSystem.aspx,,,,,FALSE,TRUE,06:48.1,06:48.1,TRUE
clx87036adfd198fa1d05c5,Faisalabad Medical University,faisalabad-medical-university,,,,Punjab,Faisalabad,PUBLIC,https://fmu.edu.pk,https://fmu.edu.pk/admission,,,,,FALSE,TRUE,07:21.9,07:21.9,TRUE
clx873505e9684c4f6fa84b,University of Kamalia,university-of-kamalia,,,,Punjab,Kamalia,PUBLIC,NULL,NULL,,,,,FALSE,TRUE,07:33.9,07:33.9,TRUE
clx876ad26651c22cf2f3ce,University of Okara,university-of-okara,,,,Punjab,Okara,PUBLIC,https://uo.edu.pk,NULL,,,,,FALSE,TRUE,07:30.3,07:30.3,TRUE
clx878bd273611d8b535f41,"University of Education (UE), Bank Road Lahore",university-of-education-ue-bank-road-lahore,,,,Punjab,Lahore,PUBLIC,https://ue.edu.pk,https://admissions.ue.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx87c0b6112883022e8adf,"University of Engineering and Technology, Mardan",university-of-engineering-and-technology-mardan,,,,Khyber Pakhtunkhwa,Mardan,PUBLIC,https://uetmardan.edu.pk,NULL,,,,,FALSE,TRUE,07:05.3,07:05.3,TRUE
clx87d6945e9d3729c80ba3,"University of Swat, Shangla Campus",university-of-swat-shangla-campus,,,,Khyber Pakhtunkhwa,Shangla,PUBLIC,https://uswat.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8822505902734acf5fd1,"University of Azad Jammu and Kashmir (UAJAK), Jehlum Valley",university-of-azad-jammu-and-kashmir-uajak-jehlum-valley,,,,Azad Kashmir,Jehlum Valley,PUBLIC,https://ajku.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx88f9f8835b55b8176c64,"Balochistan University of Information Technology, Engineering & Management Sciences, Muslimbagh",balochistan-university-of-information-technology-engineering-management-sciences-muslimbagh,,,,Balochistan,Muslim Bagh,PUBLIC,https://buitms.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx89f9ea9418d86a4fe5ba,Ali Institute of Education,ali-institute-of-education,,,,Punjab,Lahore,PRIVATE,https://aie.edu.pk,NULL,,,,,FALSE,TRUE,07:18.2,07:18.2,TRUE
clx8a6af0c4762e6210bfda,Jinnah University for Women,jinnah-university-for-women,,,,Sindh,Karachi,PRIVATE,https://juw.edu.pk,NULL,,,,,FALSE,TRUE,07:38.5,07:38.5,TRUE
clx8ab52174fb889fbb3057,"Balochistan University of Information Technology, Engineering, and Management Sciences, Zhob Campus",balochistan-university-of-information-technology-engineering-and-management-sciences-zhob-campus,,,,Balochistan,Zhob,PUBLIC,https://buitms.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8af151b2278dd7a6b7c1,"Government College University Faisalabad (GCUF), Sahiwal",government-college-university-faisalabad-gcuf-sahiwal,,,,Punjab,Sahiwal,PUBLIC,https://hyderabad,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8afb7c60bb11241a532b,"Ziauddin University, Karachi",ziauddin-university-karachi,,,,Sindh,Karachi,PRIVATE,https://zu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8b7d551a108544ec8212,Gambat Institute of Medical Science,gambat-institute-of-medical-science,,,,Sindh,Khairpur,PRIVATE,https://gims.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8b879b5d0cfb8d1ae09c,Qurtuba University,qurtuba-university,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://qurtuba.edu.pk,NULL,,,,,FALSE,TRUE,06:59.7,06:59.7,TRUE
clx8c1f527d257ed3d68700,"National Defence University, Islamabad",national-defence-university-islamabad,,,,Islamabad,Islamabad,PUBLIC,https://ndu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8cfddfa60ae3b6fee8b7,Green International University,green-international-university,,,,Punjab,Lahore,PRIVATE,NULL,NULL,,,,,FALSE,TRUE,07:17.0,07:17.0,TRUE
clx8d64606cb3d4410584c4,"National University of Sciences & Technology (NUST), Islamabad",national-university-of-sciences-technology-nust-islamabad,,,,Islamabad,Islamabad,PUBLIC,https://nust.edu.pk,https://ugadmissions.nust.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8df46dd1520c4fcd664f,Abbottabad University of Science and Technology,abbottabad-university-of-science-and-technology,,,,Khyber Pakhtunkhwa,Havelian,PUBLIC,https://aust.edu.pk,NULL,,,,,FALSE,TRUE,07:02.1,07:02.1,TRUE
clx8df5b626996aebbf95cf,"University of Lahore (UOL), Sihala Islamabad Campus",university-of-lahore-uol-sihala-islamabad-campus,,,,Islamabad,Islamabad,PRIVATE,https://uol.edu.pk,https://admissions.uol.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8e9230b56cf2188b967f,"University of Management and Technology Lahore, Sialkot",university-of-management-and-technology-lahore-sialkot,,,,Punjab,Sialkot,PRIVATE,https://umt.edu.pk,https://admissions.umt.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8e971040828ee23cd8d1,Abasyn University,abasyn-university,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://abasyn.edu.pk,https://abasyn.edu.pk/admission,,,,,FALSE,TRUE,07:01.2,07:01.2,TRUE
clx8eb0fa1aae4c3436f26f,University of Sindh Badin Campus (Laar Campus at Badin),university-of-sindh-badin-campus-laar-campus-at-badin,,,,Sindh,Badin,PUBLIC,https://usindh.edu.pk,https://admissions.usindh.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8ede61d715eb2271f1e4,"Preston University, Peshawar",preston-university-peshawar,,,,Khyber Pakhtunkhwa,Peshawar,PRIVATE,https://preston.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8f22f6a12721ffbdd260,"National University of Modern languages (NUML), Multan Campus",national-university-of-modern-languages-numl-multan-campus,,,,Punjab,Multan,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx8fa4dbf4c4eec978fec7,Khushal Khan Khattak University,khushal-khan-khattak-university,,,,Khyber Pakhtunkhwa,Karak,PUBLIC,https://kkku.edu.pk,NULL,,,,,FALSE,TRUE,07:08.3,07:08.3,TRUE
clx906c57a18783ef0db62b,University of EAST,university-of-east,,,,Sindh,Karachi,PRIVATE,NULL,NULL,,,,,FALSE,TRUE,07:48.8,07:48.8,TRUE
clx908b6ee248d1d9fde913,Namal University,namal-university,,,,Punjab,Lahore,PRIVATE,https://namal.edu.pk,https://namal.edu.pk/admissions,,,,,FALSE,TRUE,07:32.8,07:32.8,TRUE
clx918c36707697ad3c9c30,Ilma University,ilma-university,,,,Sindh,Karachi,PRIVATE,https://ilmauniversity.edu.pk,NULL,,,,,FALSE,TRUE,07:39.4,07:39.4,TRUE
clx93331504173543a27535,"Indus Valley School of Art & Architecture, Karachi",indus-valley-school-of-art-architecture-karachi,,,,Sindh,Karachi,PRIVATE,https://ivs.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx938800414966893c32cf,Hazara University,hazara-university,,,,Khyber Pakhtunkhwa,Mansehra,PUBLIC,https://hu.edu.pk,https://hu.edu.pk/admission,,,,,FALSE,TRUE,7/17/2026 11:07,7/17/2026 11:07,TRUE
clx93afaff57c040f31fd0d,University of Chakwal,university-of-chakwal,,,,Punjab,Chakwal,PUBLIC,https://uoc.edu.pk,NULL,,,,,FALSE,TRUE,07:32.4,07:32.4,TRUE
clx93b80e77de6051b68bba,"Jinnah University for Women, Karachi",jinnah-university-for-women-karachi,,,,Sindh,Karachi,PRIVATE,https://juw.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx942523f586eb57b72ddb,"Punjab Tianjin University of Technology, Lahore",punjab-tianjin-university-of-technology-lahore,,,,Punjab,Lahore,PUBLIC,https://ptut.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx943d5c14fab523cde161,"University of Education, (UE) Lower Mall Campus Lahore",university-of-education-ue-lower-mall-campus-lahore,,,,Punjab,Lahore,PUBLIC,https://ue.edu.pk,https://admissions.ue.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9516d9f09f6e64b99e93,GIFT University,gift-university,,,,Punjab,Lahore,PRIVATE,https://gift.edu.pk,https://gift.edu.pk/admissions,,,,,FALSE,TRUE,07:24.8,07:24.8,TRUE
clx95a3610cad44090406e5,"Al-Khair University, Bhimber",al-khair-university-bhimber,,,,Azad Kashmir,Bhimber,PRIVATE,https://au.edu.pk,https://admissions.au.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9601c1dd26f63c3947ab,"Quaid-e-Azam College Of Engineering And Technology, QCET Sahiwal",quaid-e-azam-college-of-engineering-and-technology-qcet-sahiwal,,,,Punjab,Sahiwal,PRIVATE,https://qcet.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx96cb566597ddd42488cf,"Abdul Wali Khan University (AWKU), Timergara Campus",abdul-wali-khan-university-awku-timergara-campus,,,,Khyber Pakhtunkhwa,Lower Dir,PUBLIC,https://awkum.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx977a000765ceff76d3e2,"University of Engineering and Technology, Taxila",university-of-engineering-and-technology-taxila,,,,Punjab,Taxila,PUBLIC,https://uettaxila.edu.pk,https://web.uettaxila.edu.pk/admission,,,,,FALSE,TRUE,07:23.2,07:23.2,TRUE
clx9868466c9b7bc0862f04,Textile Institute of Pakistan,textile-institute-of-pakistan,,,,Sindh,Karachi,PRIVATE,https://tip.edu.pk,https://tip.edu.pk/admissions,,,,,FALSE,TRUE,07:37.0,07:37.0,TRUE
clx9894f43576458714c48b,Bacha Khan University,bacha-khan-university,,,,Khyber Pakhtunkhwa,Charsadda,PUBLIC,https://bkuc.edu.pk,NULL,,,,,FALSE,TRUE,07:08.5,07:08.5,TRUE
clx9a5953e50725760313a7,Dadabhoy Institute of Higher Education,dadabhoy-institute-of-higher-education,,,,Sindh,Karachi,PRIVATE,https://dadabhoy.edu.pk,NULL,,,,,FALSE,TRUE,07:39.1,07:39.1,TRUE
clx9b45bf014c4c064243e7,Sindh Agriculture University,sindh-agriculture-university,,,,Sindh,Tandojam,PUBLIC,https://sau.edu.pk,https://sau.edu.pk/admission,,,,,FALSE,TRUE,07:51.6,07:51.6,TRUE
clx9ba2d2daaaca0685c9f4,"National Textile University (NTU), Karachi Campus",national-textile-university-ntu-karachi-campus,,,,Sindh,Karachi,PUBLIC,https://ntu.edu.pk,https://admissions.ntu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9bbab46b1722e0188b1f,Bahria University,bahria-university,,,,Islamabad,Islamabad,PUBLIC,https://www.bahria.edu.pk,https://admission.bahria.edu.pk,,,,,FALSE,TRUE,06:49.5,06:49.5,TRUE
clx9c1bd1940e84192f59f3,"Abasyn University, Islamabad",abasyn-university-islamabad,,,,Islamabad,Islamabad,PRIVATE,https://abasyn.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9d54920f9bd1ced50f47,"University of Bolton, Islamabad",university-of-bolton-islamabad,,,,Islamabad,Islamabad,PRIVATE,https://bolton.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9e5452b0dda09d704b50,"Shaheed Benazir Bhutto University, Nawabshah",shaheed-benazir-bhutto-university-nawabshah,,,,Sindh,Nawabshah/Benazirabad,PUBLIC,,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9e76aba49cdf3eead44e,"National University of Modern Languages (NUML), Faisalabad Campus",national-university-of-modern-languages-numl-faisalabad-campus,,,,Punjab,Faisalabad,PUBLIC,https://numl.edu.pk,https://admissions.numl.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9f0651ca260886fee60d,"NUR International University, Lahore",nur-international-university-lahore,,,,Punjab,Lahore,PRIVATE,https://niu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clx9f1a1bbd9acaecc5b18c,Grand Asian University Sialkot,grand-asian-university-sialkot,,,,Punjab,Sialkot,PRIVATE,https://gaus.edu.pk,NULL,,,,,FALSE,TRUE,07:26.4,07:26.4,TRUE
clx9f741b5c5ad84cf19164,Institute of Space Technology,institute-of-space-technology,,,,Islamabad,Islamabad,PUBLIC,https://www.ist.edu.pk,https://www.ist.edu.pk/admissions,,,,,FALSE,TRUE,06:50.4,06:50.4,TRUE
clxa00f24c015bb9bc89f0c,Muhammad Ali Jinnah University,muhammad-ali-jinnah-university,,,,Sindh,Karachi,PRIVATE,https://jinnah.edu,https://jinnah.edu/admissions,,,,,FALSE,TRUE,07:40.3,07:40.3,TRUE
clxa057e23e98e10f5388b6,Sohail University,sohail-university,,,,Sindh,Karachi,PRIVATE,https://sohail.edu.pk,NULL,,,,,FALSE,TRUE,07:44.5,07:44.5,TRUE
clxa11fbafd4f4a9892ae85,Swat University of Engineering and Technology (SUET),swat-university-of-engineering-and-technology-suet,,,,Khyber Pakhtunkhwa,Swat,PUBLIC,https://suit.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa14904376d4ddcc16bde,"University of Modern Sciences, Tando Muhammad Khan",university-of-modern-sciences-tando-muhammad-khan,,,,Sindh,Tando Muhammad Khan,PRIVATE,https://ums.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa179444e46cb950168c2,University of Mirpurkhas,university-of-mirpurkhas,,,,Sindh,Mirpurkhas,PUBLIC,NULL,NULL,,,,,FALSE,TRUE,07:52.2,07:52.2,TRUE
clxa34596a704a9bea98c8e,Shaheed Benazir Bhutto Women University SBBWU Swabi,shaheed-benazir-bhutto-women-university-sbbwu-swabi,,,,Khyber Pakhtunkhwa,Swabi,PUBLIC,,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa34fbfd038a65f3f9708,HITEC University,hitec-university,,,,Punjab,Lahore,PRIVATE,https://hitecuni.edu.pk,NULL,,,,,FALSE,TRUE,07:23.5,07:23.5,TRUE
clxa450ad6ead50dbf693a8,"Karakoram International University Gilgit-Baltistan, Ghizer Campus",karakoram-international-university-gilgit-baltistan-ghizer-campus,,,,Gilgit-Baltistan,Ghizer,PUBLIC,https://kiu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa470df2d0294176c6e88,Shaheed Zulfiqar Ali Bhutto Medical University,shaheed-zulfiqar-ali-bhutto-medical-university,,,,Islamabad,Islamabad,PUBLIC,https://szabmu.edu.pk,https://szabmu.edu.pk/admission,,,,,FALSE,TRUE,06:52.2,06:52.2,TRUE
clxa515e19726adc90c9cd1,"Karakoram International University, Gilgit-Baltistan Hunza Campus",karakoram-international-university-gilgit-baltistan-hunza-campus,,,,Gilgit-Baltistan,Hunza,PUBLIC,https://kiu.edu.pk,,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
clxa5c8e538022eb2a0e729,"Information Technology University, Lahore",information-technology-university-lahore,,,,Punjab,Lahore,PUBLIC,https://itu.edu.pk,https://admissions.itu.edu.pk,,,,,FALSE,TRUE,39:56.9,39:56.9,TRUE
